runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,root g value,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.051661,8,15,22709,58713,3882,3870,0.000442,0.001046,0.002113,0.033138,0.034085,0.04924,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-10-random-25.scen
0.216243,26,50,61464,150427,9560,9530,0.005123,0.002862,0.021401,0.138833,0.148098,0.155902,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-random-10.scen
0.013466,13,24,5969,9753,764,713,0.000806,0.000639,0.000889,0.009229,0.010897,0.004645,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-random-10.scen
0.684411,19,37,112619,343261,22310,22292,0.003792,0.006136,0.080508,0.396095,0.402754,0.244601,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-even-17.scen
0.286312,6,11,40196,121221,15898,15894,0.00099,0.001585,0.019371,0.095087,0.096437,0.185423,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-even-16.scen
1.485,35,69,308159,910399,42016,41980,0.013786,0.014362,0.134677,0.867657,0.890177,0.596733,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-11.scen
0.029081,2,3,7220,21296,6358,6358,0.000148,0.000161,0.000706,0.003013,0.003148,0.157031,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-even-25.scen
0.442331,14,27,88137,246294,16259,16242,0.002464,0.006098,0.040757,0.238003,0.242862,0.337596,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-random-15.scen
0.091997,16,31,23327,76799,5543,5535,0.001669,0.001897,0.00867,0.050893,0.053962,0.063444,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-even-22.scen
0.084595,6,11,26480,61747,8583,8579,0.000768,0.000469,0.004593,0.030426,0.031486,0.184236,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-16.scen
0.016087,13,25,2774,9942,1261,1259,0.001829,0.000339,0.001525,0.005478,0.009135,0.01213,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-17.scen
0.001268,3,5,414,957,214,212,5.2e-05,2.8e-05,8.1e-05,0.000509,0.000619,0.001629,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-even-12.scen
0.045626,9,17,22928,42617,3475,3462,0.000518,0.001019,0.002435,0.030373,0.031347,0.048477,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-10-random-24.scen
0.192615,32,63,43016,125900,7784,7756,0.006607,0.007359,0.021463,0.114296,0.127156,0.138957,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-random-9.scen
0.18714,11,21,28653,80572,17719,17710,0.004054,0.000912,0.017116,0.047013,0.05249,0.770649,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-2.scen
0.005865,1,1,731,1958,716,716,8e-06,0,0,0,0,0.018668,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-4.scen
0.021181,37,73,2714,9588,448,444,0.003631,0.001105,0.001878,0.010664,0.018459,0.002069,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-16-16-random-15.scen
0.03407,12,23,9336,25231,3538,3535,0.001983,0.000311,0.002608,0.013223,0.016978,0.043406,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-23.scen
0.101323,51,101,17656,54234,4406,4380,0.012007,0.00369,0.012748,0.051745,0.076816,0.055086,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-random-8.scen
0.011608,35,67,1667,3630,169,136,0.002447,0.001034,0.000727,0.005072,0.010588,0.000381,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-8-8-random-4.scen
0.005538,1,1,2014,5572,2004,2004,1.4e-05,0,0,0,0,0.02562,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-10-even-6.scen
0.026765,4,7,6662,13788,3263,3262,0.000192,0.000217,0.001491,0.006839,0.007135,0.156756,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-1.scen
2.38252,7,13,141280,461556,50284,50277,0.003501,0.006065,0.333285,0.744338,0.748601,0.68166,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/orz900d-random-24.scen
0.007229,1,1,1487,4310,1477,1477,1.3e-05,0,0,0,0,0.017515,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-even-11.scen
0.028005,2,3,6662,18428,5972,5972,0.000139,0.000115,0.000712,0.002476,0.002585,0.155214,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-even-5.scen
0.208185,14,27,30629,91190,17971,17965,0.004868,0.001272,0.023411,0.062347,0.069505,0.757487,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-22.scen
0.005991,6,11,1356,4346,672,671,0.000434,8.8e-05,0.000477,0.001993,0.00284,0.006099,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-24.scen
0.128468,31,61,24931,82737,5929,5907,0.004957,0.0048,0.017268,0.077872,0.087645,0.090975,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-16.scen
0.001196,1,1,317,1007,307,307,6e-06,0,0,0,0,0.004678,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-3.scen
0.027052,18,35,5233,18982,2439,2437,0.002747,0.000305,0.00267,0.009724,0.015208,0.027686,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-random-23.scen
0.083888,7,13,17863,45082,9660,9659,0.001178,0.000638,0.006143,0.023912,0.025599,0.385709,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-3.scen
0.051899,8,15,20939,48512,3667,3659,0.000395,0.00091,0.002954,0.031249,0.032017,0.047484,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-even-20.scen
0.004591,8,15,801,2310,234,228,0.000354,0.000102,0.000309,0.002044,0.002771,0.014505,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-16-random-7.scen
0.029736,35,69,7279,16584,814,766,0.002704,0.004507,0.002681,0.020564,0.026466,0.004019,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-32-32-4-random-11.scen
0.01114,1,1,2028,5835,2018,2018,1.4e-05,0,0,0,0,0.049243,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-24.scen
0.114614,29,57,22941,75279,6359,6345,0.004328,0.002063,0.016165,0.062634,0.071052,0.09295,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-17.scen
0.574475,31,61,126452,317838,19944,19906,0.011568,0.011969,0.083909,0.388273,0.410003,0.696816,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-even-21.scen
0.028874,3,5,9687,27207,4510,4508,0.000166,0.000246,0.000901,0.008566,0.008785,0.048344,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-even-21.scen
0.017309,19,37,5560,11343,623,602,0.000987,0.00246,0.001095,0.013092,0.015252,0.00263,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-32-32-4-even-23.scen
0.058369,50,99,8737,31916,1934,1925,0.008965,0.002769,0.006455,0.027823,0.04676,0.014115,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-even-19.scen
0.16293,6,11,24371,72548,18483,18472,0.002762,0.000479,0.008684,0.021185,0.024183,0.760478,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-18.scen
0.1881,13,25,54711,121370,12970,12965,0.002942,0.002021,0.014802,0.081349,0.085966,0.320887,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-7.scen
0.057039,10,19,12549,42955,3797,3789,0.000773,0.002055,0.003721,0.029973,0.031384,0.053589,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-even-24.scen
0.00694,4,7,1637,5180,1323,1323,0.000353,5.1e-05,0.000325,0.001242,0.001854,0.018249,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-4.scen
0.009938,5,9,2149,7244,1636,1636,0.000555,6.8e-05,0.000499,0.001799,0.002776,0.021897,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-random-25.scen
0.015926,4,7,4518,11260,1482,1476,7.5e-05,0.00025,0.000844,0.006428,0.006587,0.019534,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-even-23.scen
0.00956,1,1,2441,7647,2431,2431,1.7e-05,0,0,0,0,0.027356,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lak303d-even-4.scen
0.327313,26,51,57687,198201,19861,19856,0.008239,0.003669,0.041677,0.14864,0.16244,0.457971,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-11.scen
0.003193,3,5,1225,3053,548,545,5.4e-05,0.000163,8.5e-05,0.001465,0.001575,0.001155,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-32-32-2-random-11.scen
0.077267,5,9,15519,42481,10892,10890,0.000908,0.000396,0.004598,0.015667,0.016694,0.377074,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-17.scen
0.005216,9,17,1271,3173,488,483,0.00046,0.000377,0.000491,0.002583,0.003542,0.002651,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-32-32-4-even-4.scen
0.009172,4,7,2509,7398,1979,1979,0.000328,9.1e-05,0.000446,0.001782,0.002328,0.027306,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-15.scen
0.022283,1,1,5136,13818,5109,5109,0.000109,0,0,0,0,0.155694,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-even-10.scen
0.20963,32,63,49847,177076,8381,8364,0.005028,0.005572,0.020635,0.136304,0.145911,0.090178,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-even-4.scen
0.01646,21,41,3114,8885,953,939,0.002106,0.000944,0.001855,0.007863,0.012217,0.006494,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-random-1.scen
0.14162,4,7,39963,89324,15344,15343,0.001394,0.000568,0.005032,0.044055,0.045344,0.538213,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-7.scen
0.006491,5,9,1290,4472,906,905,0.000472,5.2e-05,0.000445,0.001314,0.002198,0.00736,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-even-7.scen
0.006457,3,5,1886,5156,1577,1577,0.0002,6.5e-05,0.000281,0.001082,0.001394,0.021399,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-15.scen
0.422562,2,3,26866,70108,13624,13624,0.000158,0.000714,0.044125,0.085862,0.086119,0.172434,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/orz900d-even-12.scen
0.037575,2,3,10288,24342,6404,6402,0.000218,0.000139,0.000709,0.005814,0.005999,0.231901,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-even-7.scen
0.02221,2,3,4782,13022,4118,4118,0.000113,0.000122,0.000548,0.002287,0.002414,0.155163,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-23.scen
0.04329,2,3,9487,21786,6821,6821,0.000307,9.2e-05,0.000868,0.004266,0.004476,0.322821,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-21.scen
0.002391,2,3,726,1811,518,518,3.1e-05,3e-05,7.5e-05,0.000424,0.000481,0.00486,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-random-2.scen
0.021573,6,11,5908,15966,2765,2763,0.000416,0.000476,0.001478,0.008378,0.009063,0.040938,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-random-7.scen
0.011935,12,23,2309,7292,1045,1039,0.001234,0.000235,0.001343,0.004514,0.006994,0.007287,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-even-12.scen
0.023054,20,39,5903,16353,1017,994,0.000991,0.002691,0.001423,0.017211,0.019426,0.002292,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-32-32-2-even-22.scen
0.019568,17,33,2911,10832,1367,1362,0.002853,0.000177,0.00227,0.006082,0.011999,0.013358,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-12.scen
0.006788,4,7,2941,5719,1048,1046,0.000163,9.6e-05,0.000304,0.002453,0.002758,0.014031,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-25.scen
0.195283,26,51,64516,195559,7496,7461,0.003033,0.005809,0.014978,0.141057,0.147104,0.095734,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-10-random-20.scen
0.638768,58,115,148079,518374,14004,13956,0.014185,0.026349,0.062704,0.485603,0.517231,0.192497,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lak303d-random-4.scen
0.050723,5,9,19166,46622,6657,6649,0.000154,0.002665,0.002307,0.03075,0.031571,0.019075,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-2-even-2.scen
0.254939,19,37,50004,129495,18764,18750,0.005882,0.002388,0.034416,0.109306,0.118534,0.696584,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-9.scen
0.000616,2,3,168,525,133,131,2.7e-05,7e-06,2.5e-05,0.000128,0.000182,0.000506,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-16-16-even-3.scen
0.00181,4,7,562,1501,275,273,7.4e-05,9.1e-05,0.000128,0.000856,0.001014,0.001322,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-32-32-4-even-14.scen
0.046926,3,5,9733,25371,7140,7140,0.000467,0.000188,0.001723,0.00657,0.006986,0.304082,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-20.scen
0.122492,49,97,26223,77441,4939,4924,0.010566,0.00655,0.015856,0.072696,0.094529,0.051178,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-even-22.scen
0.121192,17,33,44948,122325,5958,5933,0.001517,0.003665,0.00869,0.086053,0.089134,0.072698,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-10-random-20.scen
0.036314,10,19,7135,21495,3500,3496,0.00091,0.000371,0.003475,0.012699,0.014368,0.062677,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-2.scen
0.084879,14,27,33399,90238,4822,4800,0.000724,0.003105,0.00539,0.061433,0.063166,0.050744,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-10-random-15.scen
0.00071,1,1,261,667,251,251,5e-06,0,0,0,0,0.001862,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-random-14.scen
0.126571,72,140,49700,76101,1479,1385,0.009589,0.016254,0.007213,0.09743,0.11823,0.009082,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-even-22.scen
0.108924,5,9,29171,69188,14511,14511,0.001137,0.00068,0.006482,0.033848,0.035145,0.376539,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-even-15.scen
0.368988,13,25,74387,240871,17573,17560,0.001773,0.003247,0.033611,0.197982,0.201095,0.22399,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-8.scen
0.335301,10,19,57576,185834,15632,15618,0.001823,0.002369,0.025863,0.146244,0.14908,0.293219,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-random-5.scen
0.544134,16,31,88234,234212,17535,17515,0.002888,0.004062,0.06207,0.28419,0.289169,0.246929,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-random-4.scen
0.021545,2,3,4343,11890,4088,4088,0.000106,3.8e-05,0.000565,0.001752,0.001851,0.152099,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-3.scen
0.025046,24,47,3768,14613,1463,1458,0.003732,0.000314,0.003047,0.009096,0.016799,0.013365,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-even-12.scen
0.341007,9,17,69034,199949,17156,17148,0.001497,0.004726,0.026469,0.173333,0.176239,0.219636,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-9.scen
0.255975,26,51,64439,210246,12265,12247,0.005492,0.005016,0.023492,0.156753,0.166625,0.15423,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-even-23.scen
0.045111,11,21,10362,31016,4094,4088,0.001062,0.000734,0.004375,0.018173,0.020112,0.061627,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-14.scen
0.051392,45,89,7191,25887,1685,1673,0.008794,0.00242,0.005748,0.022,0.04043,0.014256,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-random-9.scen
0.011485,15,29,1914,5515,885,875,0.001528,0.000366,0.001022,0.004433,0.0076,0.006517,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-random-4.scen
0.02297,1,1,4799,14988,4771,4771,6.7e-05,0,0,0,0,0.096439,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-17.scen
0.004492,3,5,1223,3202,936,936,0.000125,7e-05,0.000208,0.000977,0.001205,0.014672,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-20.scen
0.060821,4,7,16442,39251,8820,8820,0.000587,0.000389,0.002818,0.013007,0.013697,0.296653,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-23.scen
0.010008,2,3,2746,8155,2365,2365,0.000216,2.7e-05,0.000164,0.000607,0.000841,0.033678,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-21.scen
0.019991,5,9,7721,15232,1988,1984,0.000206,0.000307,0.000916,0.009047,0.009423,0.026877,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-even-1.scen
0.061399,9,17,25669,59569,5244,5228,0.000234,0.003771,0.002586,0.043801,0.045045,0.01802,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-2-even-10.scen
0.016933,9,17,3023,11053,2212,2212,0.001408,0.00013,0.001148,0.003692,0.006414,0.029175,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-19.scen
0.386933,32,63,78454,203900,20131,20107,0.010562,0.006723,0.061046,0.209317,0.227344,0.830169,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-12.scen
0.053185,26,51,14760,36852,3345,3335,0.003549,0.002505,0.005456,0.030764,0.037837,0.034928,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-even-24.scen
0.000743,2,3,212,565,167,165,2.9e-05,1.3e-05,2.4e-05,0.000141,0.000195,0.001879,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-random-4.scen
0.570446,3,5,62614,122563,15974,15971,0.000251,0.00152,0.09279,0.189222,0.189782,0.177893,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/orz900d-even-16.scen
0.121252,13,25,30547,98266,9683,9673,0.002299,0.001098,0.009274,0.055199,0.058965,0.129652,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-random-11.scen
0.158415,34,67,105435,104184,3529,3493,0.003162,0.007563,0.008748,0.114062,0.120718,0.025144,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-16-even-6.scen
0.093438,14,27,39106,91793,5797,5778,0.00119,0.00266,0.006114,0.065679,0.068129,0.071467,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-10-random-9.scen
0.036149,20,39,6107,20450,3306,3302,0.003766,0.000449,0.004349,0.012798,0.020361,0.050761,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-random-21.scen
0.005039,6,11,1551,4575,540,535,0.000114,0.000419,0.000218,0.003118,0.003371,0.001165,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-32-32-2-even-4.scen
0.042307,2,3,11018,30982,8503,8502,0.000262,0.000176,0.000923,0.004649,0.004842,0.228686,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-even-24.scen
0.018542,3,5,4957,13001,2571,2568,0.000133,0.000168,0.000651,0.003614,0.00382,0.035207,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-even-8.scen
0.009786,1,1,1354,3737,1344,1344,1.1e-05,0,0,0,0,0.047596,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-12.scen
0.389977,32,63,86428,212102,19878,19817,0.01013,0.004631,0.060477,0.205684,0.223117,0.814662,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-1.scen
0.024308,15,29,4863,17595,2212,2210,0.002349,0.00025,0.001933,0.008164,0.012767,0.028209,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-8.scen
0.034202,2,3,7439,19277,6066,6066,0.000224,0.000119,0.000969,0.00352,0.00371,0.231734,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-25.scen
0.063621,29,57,17840,57129,2454,2436,0.002826,0.004219,0.004974,0.045383,0.051271,0.017885,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-even-7.scen
0.001565,1,1,470,1429,430,430,1.6e-05,0,0,0,0,0.004069,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-10.scen
0.00817,6,11,1893,5899,905,903,0.000561,7.3e-05,0.000652,0.002735,0.003819,0.00809,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-even-24.scen
0.005695,6,11,1867,4345,594,591,0.000262,0.000432,0.000334,0.002654,0.003172,0.003248,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-even-14.scen
0.291207,10,19,57843,179554,13201,13187,0.001245,0.002684,0.024671,0.145128,0.147412,0.223087,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-15.scen
0.060349,30,59,17486,53129,2385,2349,0.00254,0.003393,0.004732,0.043457,0.048869,0.017659,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-even-19.scen
0.019849,4,7,5143,11730,2045,2039,0.000217,0.000189,0.001083,0.005863,0.006223,0.03908,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-random-14.scen
0.152618,12,23,27112,94867,13709,13707,0.002742,0.00119,0.014059,0.05382,0.057949,0.320246,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-11.scen
0.003909,3,5,1115,2929,809,809,0.000108,5.3e-05,0.000165,0.000859,0.001064,0.014421,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-random-25.scen
0.507137,14,27,96415,336619,18305,18287,0.002627,0.009151,0.042048,0.298525,0.304444,0.300753,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-15.scen
0.272914,21,41,59778,166197,16831,16820,0.006115,0.003063,0.03043,0.122795,0.132778,0.413805,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-11.scen
0.00933,3,5,3330,9605,1899,1897,5.8e-05,0.000196,0.000364,0.003326,0.003423,0.026181,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-10-random-23.scen
0.020479,2,3,5761,17329,3692,3690,0.000104,9.1e-05,0.000383,0.004337,0.004452,0.045044,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-even-25.scen
0.045532,7,13,15317,40296,4382,4378,0.000528,0.000645,0.002495,0.020469,0.021345,0.046831,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-even-7.scen
0.010236,4,7,3332,7321,1003,997,7.6e-05,0.000228,0.000489,0.004319,0.004474,0.014912,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-even-8.scen
0.004877,2,3,1400,3722,1223,1223,8.4e-05,4.8e-05,0.00012,0.000547,0.000666,0.013083,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-even-13.scen
0.079918,17,33,19521,61810,4356,4339,0.001584,0.003148,0.007238,0.046531,0.04954,0.069129,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-random-25.scen
0.187808,16,31,50042,158911,10913,10898,0.002874,0.002357,0.012245,0.094648,0.099544,0.129448,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-even-2.scen
0.006757,1,1,1091,2990,1081,1081,1e-05,0,0,0,0,0.018371,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-even-14.scen
0.02078,14,27,6694,17377,1447,1428,0.000619,0.00127,0.001661,0.013976,0.015309,0.012314,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-8-random-15.scen
0.386155,28,55,116149,269182,17496,17482,0.008025,0.003524,0.039265,0.215229,0.229184,0.413473,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-23.scen
